sectionCenters,x,y,z
853,-21608.879325267466,23544.436354599893,10911.97959310119
854,-21606.484965099087,23532.03711881114,10907.207173249692
855,-21597.794324487928,23487.032485207517,10889.885056751657
856,-21589.10368387677,23442.027851603896,10872.562940253621
857,-21586.70932370839,23429.62861581514,10867.790520402123
858,-21586.354603683445,23427.791691994586,10867.083495238938
859,-21585.9998836585,23425.95476817403,10866.376470075753
860,-21583.60552349012,23413.55553238528,10861.604050224254
861,-21574.914882878962,23368.550898781657,10844.281933726219
862,-21566.224242267803,23323.546265178036,10826.959817228184
863,-21563.82988209942,23311.147029389285,10822.187397376685
864,-21563.475162074476,23309.31010556873,10821.4803722135
865,-21563.12044204953,23307.473181748173,10820.773347050315
866,-21560.72608188115,23295.07394595942,10816.000927198815
867,-21552.083823486162,23250.022255904518,10798.779980414463
868,-21543.754240193848,23204.66645864038,10782.21285342423
869,-21541.45935500107,23192.17047367985,10777.648440886103
870,-21541.119372009547,23190.31921664866,10776.972231621196
871,-21540.779389018022,23188.46795961747,10776.296022356288
872,-21538.48450382524,23175.97197465694,10771.731609818162
873,-21530.15492053293,23130.6161773928,10755.164482827928
874,-21521.82533724061,23085.26038012866,10738.597355837692
875,-21519.53045204783,23072.76439516813,10734.032943299566
876,-21519.19046905631,23070.91313813694,10733.356734034658
877,-21518.850486064784,23069.06188110575,10732.68052476975
878,-21516.555600872,23056.56589614522,10728.116112231624
879,-21508.22601757969,23011.21009888108,10711.548985241388
880,-21499.89643428738,22965.854301616942,10694.981858251154
881,-21497.601549094597,22953.358316656413,10690.417445713027
882,-21497.261566103072,22951.507059625223,10689.741236448119
883,-21496.92158311155,22949.655802594032,10689.065027183211
884,-21494.62669791877,22937.159817633503,10684.500614645085
885,-21486.297114626457,22891.804020369364,10667.93348765485
886,-21477.967531334143,22846.448223105224,10651.366360664615
887,-21475.672646141364,22833.952238144695,10646.801948126487
888,-21475.332663149842,22832.100981113505,10646.12573886158
889,-21474.992680158317,22830.249724082314,10645.449529596672
890,-21472.697794965534,22817.753739121785,10640.885117058546
891,-21464.368211673223,22772.397941857645,10624.31799006831
892,-21456.038628380913,22727.042144593506,10607.750863078076
893,-21453.743743188134,22714.546159632977,10603.186450539948
894,-21453.403760196612,22712.694902601786,10602.51024127504
895,-21453.063777205087,22710.843645570596,10601.834032010132
896,-21450.768892012307,22698.347660610067,10597.269619472007
897,-21442.439308719997,22652.991863345927,10580.70249248177
898,-21434.109725427686,22607.636066081788,10564.135365491537
899,-21431.814840234907,22595.14008112126,10559.570952953409
900,-21431.474857243382,22593.28882409007,10558.894743688501
901,-21431.13487425186,22591.437567058878,10558.218534423593
902,-21428.83998905908,22578.94158209835,10553.654121885467
903,-21420.54432413429,22533.524137095512,10537.239903528662
904,-21412.26191029226,22488.08260781777,10520.885422862812
905,-21409.980020764357,22475.563002812676,10516.379596556915
906,-21409.641963056518,22473.708246515627,10515.71206673382
907,-21409.30390534868,22471.85349021858,10515.044536910724
908,-21407.022015820774,22459.333885213484,10510.538710604826
909,-21398.73960197875,22413.892355935743,10494.184229938977
910,-21390.457188136716,22368.450826658,10477.829749273129
911,-21388.17529860881,22355.931221652907,10473.32392296723
912,-21387.837240900975,22354.076465355858,10472.656393144134
913,-21387.49918319314,22352.22170905881,10471.98886332104
914,-21385.21729366523,22339.702104053715,10467.483037015143
915,-21376.934879823202,22294.260574775974,10451.128556349293
916,-21368.65246598117,22248.819045498232,10434.774075683443
917,-21366.370576453264,22236.299440493138,10430.268249377546
918,-21366.032518745425,22234.44468419609,10429.600719554452
919,-21365.694461037587,22232.58992789904,10428.933189731355
920,-21363.41257150968,22220.070322893946,10424.427363425457
921,-21355.13015766765,22174.628793616204,10408.072882759607
922,-21346.84774382562,22129.187264338467,10391.718402093757
923,-21344.56585429771,22116.667659333376,10387.21257578786
924,-21344.227796589876,22114.812903036323,10386.545045964765
925,-21343.88973888204,22112.95814673927,10385.877516141669
926,-21341.60784935413,22100.43854173418,10381.37168983577
927,-21333.325435512103,22054.997012456442,10365.01720916992
928,-21325.04302167007,22009.5554831787,10348.66272850407
929,-21322.761132142165,21997.035878173607,10344.156902198174
930,-21322.423074434326,21995.181121876558,10343.48937237508
931,-21322.085016726487,21993.32636557951,10342.821842551983
932,-21319.803127198582,21980.806760574415,10338.316016246084
933,-21311.52071335655,21935.365231296673,10321.961535580233
934,-21303.238299514516,21889.923702018936,10305.60705491438
935,-21300.95640998661,21877.404097013845,10301.101228608484
936,-21300.618352278776,21875.549340716792,10300.433698785388
937,-21300.28723495962,21873.683925715915,10299.793304857238
938,-21298.077429222823,21861.05361800881,10295.56931553084
939,-21290.05665284483,21815.21027892377,10280.237798716511
940,-21282.035876466834,21769.36693983873,10264.906281902182
941,-21279.82607073004,21756.736632131622,10260.682292575784
942,-21279.498692102366,21754.865475434275,10260.056516379282
943,-21279.17131347469,21752.994318736928,10259.43074018278
944,-21276.961507737895,21740.364011029822,10255.206750856381
945,-21268.9407313599,21694.52067194478,10239.875234042052
946,-21260.91995498191,21648.67733285974,10224.543717227723
947,-21258.710149245115,21636.047025152635,10220.319727901326
948,-21258.38277061744,21634.175868455288,10219.693951704823
949,-21258.055391989765,21632.30471175794,10219.06817550832
950,-21255.84558625297,21619.674404050835,10214.844186181923
951,-21247.824809874975,21573.831064965794,10199.512669367594
952,-21239.804033496985,21527.987725880754,10184.181152553265
953,-21237.59422776019,21515.357418173648,10179.957163226867
954,-21237.266849132517,21513.4862614763,10179.331387030365
955,-21236.93947050484,21511.615104778954,10178.705610833862
956,-21234.72966476805,21498.984797071847,10174.481621507464
957,-21226.708888390058,21453.141457986807,10159.150104693135
958,-21218.688112012063,21407.298118901766,10143.818587878806
959,-21216.47830627527,21394.66781119466,10139.594598552409
960,-21216.150927647595,21392.796654497313,10138.968822355906
961,-21215.823549019922,21390.925497799966,10138.343046159403
962,-21213.613743283127,21378.29519009286,10134.119056833006
963,-21205.592966905133,21332.45185100782,10118.787540018677
964,-21197.572190527142,21286.60851192278,10103.456023204348
965,-21195.36238479035,21273.978204215673,10099.23203387795
966,-21195.035006162674,21272.107047518326,10098.606257681447
967,-21194.707627535005,21270.23589082098,10097.980481484945
968,-21192.49782179821,21257.605583113873,10093.756492158547
969,-21184.477045420215,21211.762244028832,10078.424975344218
970,-21176.439648808828,21165.902900513865,10063.15049343705
971,-21174.211872268705,21153.255287847453,10058.988173707898
972,-21173.881831299797,21151.38156745243,10058.371533748023
973,-21173.551790330894,21149.507847057404,10057.754893788147
974,-21171.32401379077,21136.860234390995,10053.592574058996
975,-21163.23801005254,21090.95408471291,10038.484895042067
976,-21155.152006314314,21045.047935034825,10023.37721602514
977,-21152.924229774188,21032.400322368412,10019.214896295984
978,-21152.594188805284,21030.52660197339,10018.59825633611
979,-21152.264147836373,21028.652881578364,10017.981616376237
980,-21150.03637129625,21016.005268911955,10013.819296647082
981,-21141.95036755802,20970.09911923387,9998.711617630153
982,-21133.864363819794,20924.19296955578,9983.603938613225
983,-21131.63658727967,20911.545356889368,9979.441618884073
984,-21131.306546310763,20909.671636494342,9978.824978924198
985,-21130.976505341856,20907.79791609932,9978.208338964323
986,-21128.748728801733,20895.150303432907,9974.046019235171
987,-21120.662725063507,20849.244153754822,9958.938340218243
988,-21112.576721325277,20803.338004076737,9943.830661201315
989,-21110.348944785153,20790.690391410328,9939.66834147216
990,-21110.018903816243,20788.816671015302,9939.051701512286
991,-21109.68886284734,20786.94295062028,9938.435061552413
992,-21107.461086307212,20774.295337953867,9934.272741823257
993,-21099.375082568986,20728.38918827578,9919.165062806329
994,-21091.289078830756,20682.483038597697,9904.0573837894
995,-21089.061302290633,20669.835425931287,9899.895064060249
996,-21088.731261321725,20667.96170553626,9899.278424100374
997,-21088.40122035282,20666.08798514124,9898.661784140499
998,-21086.173443812695,20653.440372474826,9894.499464411347
999,-21078.087440074465,20607.53422279674,9879.391785394417
1000,-21070.00143633624,20561.628073118656,9864.284106377487
1001,-21067.773659796112,20548.980460452247,9860.121786648335
1002,-21067.44361882721,20547.10674005722,9859.50514668846
1003,-21067.113577858298,20545.2330196622,9858.888506728585
1004,-21064.885801318174,20532.585406995786,9854.726186999433
1005,-21056.799797579948,20486.679257317704,9839.618507982503
1006,-21048.526993514315,20440.56781761392,9825.259759631372
1007,-21046.237894141166,20427.852812314202,9821.34329894754
1008,-21045.898768308107,20425.969107825353,9820.763082549936
1009,-21045.559642475047,20424.085403336503,9820.182866152332
1010,-21043.270543101906,20411.370398036786,9816.266405468501
1011,-21034.961960191973,20365.21963806003,9802.051103727192
1012,-21026.65337728204,20319.06887808327,9787.835801985882
1013,-21024.3642779089,20306.353872783555,9783.919341302051
1014,-21024.02515207584,20304.470168294705,9783.339124904447
1015,-21023.68602624278,20302.586463805856,9782.758908506843
1016,-21021.39692686963,20289.87145850614,9778.842447823012
1017,-21013.088343959702,20243.72069852938,9764.627146081702
1018,-21004.779761049773,20197.569938552624,9750.411844340393
1019,-21002.490661676624,20184.854933252907,9746.495383656562
1020,-21002.151535843564,20182.971228764058,9745.915167258958
1021,-21001.812410010505,20181.087524275208,9745.334950861354
1022,-20999.523310637363,20168.37251897549,9741.418490177522
1023,-20991.214727727434,20122.221758998734,9727.203188436213
1024,-20982.906144817505,20076.070999021977,9712.987886694904
1025,-20980.617045444356,20063.35599372226,9709.071426011073
1026,-20980.277919611297,20061.47228923341,9708.491209613469
1027,-20979.938793778238,20059.58858474456,9707.910993215864
1028,-20977.649694405096,20046.873579444844,9703.994532532033
1029,-20969.341111495167,20000.722819468087,9689.779230790724
1030,-20961.03252858524,19954.57205949133,9675.563929049415
1031,-20958.743429212096,19941.857054191612,9671.647468365583
1032,-20958.404303379037,19939.973349702763,9671.06725196798
1033,-20958.065177545977,19938.089645213913,9670.487035570375
1034,-20955.776078172836,19925.374639914196,9666.570574886544
1035,-20947.467495262907,19879.22387993744,9652.355273145235
1036,-20939.158912352977,19833.07311996068,9638.139971403925
1037,-20936.869812979836,19820.358114660965,9634.223510720096
1038,-20936.530687146776,19818.474410172115,9633.643294322492
1039,-20936.191561313717,19816.590705683266,9633.063077924888
1040,-20933.902461940575,19803.87570038355,9629.146617241058
1041,-20925.45433773559,19757.72594868046,9615.011763945047
1042,-20916.815078722506,19711.57757804664,9600.987103822665
1043,-20914.4348747087,19698.86323103528,9597.123166850171
1044,-20914.082251891836,19696.979624070635,9596.550731743137
1045,-20913.729629074973,19695.096017105992,9595.9782966361
1046,-20911.349425061166,19682.381670094634,9592.114359663607
1047,-20902.710166048084,19636.23329946081,9578.089699541224
1048,-20894.070907035,19590.08492882699,9564.065039418841
1049,-20891.690703021188,19577.37058181563,9560.201102446348
1050,-20891.33808020433,19575.48697485099,9559.628667339312
1051,-20890.98545738747,19573.603367886342,9559.056232232277
1052,-20888.60525337366,19560.889020874984,9555.192295259783
1053,-20879.965994360573,19514.74065024116,9541.1676351374
1054,-20871.32673534749,19468.59227960734,9527.142975015018
1055,-20868.946531333684,19455.87793259598,9523.279038042525
1056,-20868.59390851682,19453.994325631335,9522.70660293549
1057,-20868.241285699958,19452.110718666692,9522.134167828453
1058,-20865.86108168615,19439.396371655333,9518.27023085596
1059,-20857.22182267307,19393.24800102151,9504.245570733578
1060,-20848.582563659984,19347.09963038769,9490.220910611195
1061,-20846.202359646173,19334.38528337633,9486.356973638702
1062,-20845.849736829314,19332.501676411688,9485.784538531665
1063,-20845.497114012454,19330.618069447042,9485.21210342463
1064,-20843.116909998644,19317.903722435683,9481.348166452137
1065,-20834.47765098556,19271.75535180186,9467.323506329754
1066,-20825.838391972477,19225.60698116804,9453.298846207372
1067,-20823.45818795867,19212.89263415668,9449.434909234878
1068,-20823.105565141806,19211.009027192034,9448.862474127844
1069,-20822.752942324943,19209.125420227392,9448.290039020807
1070,-20820.372738311136,19196.411073216033,9444.426102048314
1071,-20811.733479298055,19150.26270258221,9430.401441925931
1072,-20803.09422028497,19104.11433194839,9416.376781803549
1073,-20800.71401627116,19091.39998493703,9412.512844831057
1074,-20800.3613934543,19089.516377972388,9411.940409724022
1075,-20800.00877063744,19087.632771007742,9411.367974616986
1076,-20797.621515180846,19074.91855508254,9407.50824066126
1077,-20788.129444167294,19028.78603820364,9393.991899651515
1078,-20778.63737315374,18982.65352132474,9380.47555864177
1079,-20776.022210731637,18969.943542184636,9376.751668771736
1080,-20775.634779261694,18968.060582312028,9376.199981383583
1081,-20775.247347791756,18966.17762243942,9375.64829399543
1082,-20772.632185369654,18953.467643299315,9371.924404125399
1083,-20763.140114356098,18907.335126420418,9358.408063115652
1084,-20753.648043342542,18861.20260954152,9344.891722105906
1085,-20751.03288092044,18848.492630401415,9341.167832235875
1086,-20750.6454494505,18846.609670528807,9340.616144847721
1087,-20750.25801798056,18844.7267106562,9340.064457459568
1088,-20747.642855558457,18832.016731516094,9336.340567589534
1089,-20738.1507845449,18785.884214637194,9322.824226579789
1090,-20728.658713531346,18739.751697758293,9309.307885570044
1091,-20726.043551109244,18727.041718618188,9305.583995700013
1092,-20725.6561196393,18725.15875874558,9305.03230831186
1093,-20725.268688169363,18723.27579887297,9304.480620923707
1094,-20722.65352574726,18710.565819732867,9300.756731053674
1095,-20713.161454733705,18664.43330285397,9287.240390043931
1096,-20703.669383720153,18618.300785975072,9273.724049034186
1097,-20701.05422129805,18605.590806834967,9270.000159164152
1098,-20700.66678982811,18603.70784696236,9269.448471775999
1099,-20700.27935835817,18601.82488708975,9268.896784387845
1100,-20697.664195936068,18589.114907949646,9265.172894517815
1101,-20688.172124922512,18542.982391070746,9251.65655350807
1102,-20678.680053908956,18496.849874191845,9238.140212498327
1103,-20676.064891486854,18484.13989505174,9234.416322628294
1104,-20675.677460016916,18482.25693517913,9233.864635240141
1105,-20675.290028546973,18480.373975306524,9233.312947851988
1106,-20672.67486612487,18467.66399616642,9229.589057981957
1107,-20663.182795111315,18421.53147928752,9216.072716972212
1108,-20653.69072409776,18375.39896240862,9202.55637596247
1109,-20650.884007055698,18362.723562083895,9198.855048980475
1110,-20650.463212427436,18360.84662481984,9198.307291381152
1111,-20650.042417799177,18358.96968755578,9197.759533781827
1112,-20647.202054058427,18346.300361023386,9194.062169986393
1113,-20636.892585666083,18300.31539805395,9180.642108802964
1114,-20626.583117273738,18254.33043508452,9167.222047619533
1115,-20623.742753532988,18241.661108552125,9163.524683824098
1116,-20623.32195890473,18239.78417128807,9162.976926224776
1117,-20622.901164276467,18237.90723402401,9162.429168625451
1118,-20620.06080053572,18225.237907491617,9158.731804830017
1119,-20609.751332143373,18179.25294452218,9145.311743646587
1120,-20599.44186375103,18133.26798155275,9131.891682463156
1121,-20596.60150001028,18120.598655020356,9128.194318667722
1122,-20596.180705382023,18118.7217177563,9127.646561068399
1123,-20595.75991075376,18116.84478049224,9127.098803469074
1124,-20592.919547013014,18104.175453959848,9123.40143967364
1125,-20582.610078620666,18058.19049099041,9109.98137849021
1126,-20572.300610228325,18012.205528020982,9096.56131730678
1127,-20569.460246487575,17999.536201488587,9092.863953511345
1128,-20569.039451859317,17997.65926422453,9092.316195912023
1129,-20568.618657231054,17995.78232696047,9091.768438312698
1130,-20565.778293490308,17983.11300042808,9088.071074517264
1131,-20555.46882509796,17937.128037458642,9074.651013333834
1132,-20545.15935670562,17891.143074489213,9061.230952150403
1133,-20542.31899296487,17878.473747956818,9057.533588354969
1134,-20541.89819833661,17876.59681069276,9056.985830755646
1135,-20541.477403708348,17874.7198734287,9056.438073156321
1136,-20538.6370399676,17862.05054689631,9052.740709360887
1137,-20528.327571575253,17816.065583926873,9039.320648177458
1138,-20518.018103182912,17770.080620957444,9025.900586994028
1139,-20515.177739442162,17757.41129442505,9022.203223198594
1140,-20514.756944813904,17755.534357160992,9021.65546559927
1141,-20514.33615018564,17753.657419896932,9021.107707999947
1142,-20511.495786444895,17740.98809336454,9017.410344204513
1143,-20501.186318052547,17695.003130395104,9003.990283021083
1144,-20490.16773582249,17649.16177952743,8990.659171041698
1145,-20486.969184747068,17636.56499428984,8987.006737237225
1146,-20486.495325328484,17634.698803884276,8986.465635932858
1147,-20486.021465909904,17632.832613478706,8985.924534628492
1148,-20482.82291483448,17620.235828241122,8982.272100824017
1149,-20471.213359079236,17574.514163304702,8969.015118867039
1150,-20459.603803323993,17528.792498368282,8955.75813691006
1151,-20456.40525224857,17516.195713130695,8952.105703105586
1152,-20455.93139282999,17514.32952272513,8951.56460180122
1153,-20455.457533411405,17512.46333231956,8951.023500496853
1154,-20452.25898233598,17499.866547081976,8947.37106669238
1155,-20440.649426580738,17454.144882145556,8934.114084735402
1156,-20429.039870825494,17408.423217209136,8920.857102778424
1157,-20425.84131975007,17395.82643197155,8917.20466897395
1158,-20425.367460331487,17393.960241565983,8916.663567669584
1159,-20424.893600912907,17392.094051160413,8916.122466365217
1160,-20421.695049837483,17379.49726592283,8912.470032560743
1161,-20410.08549408224,17333.77560098641,8899.213050603765
1162,-20398.475938326996,17288.05393604999,8885.956068646787
1163,-20395.27738725157,17275.457150812403,8882.303634842312
1164,-20394.80352783299,17273.590960406837,8881.762533537945
1165,-20394.329668414408,17271.724770001267,8881.221432233579
1166,-20391.131117338984,17259.127984763683,8877.568998429106
1167,-20379.521561583744,17213.406319827263,8864.312016472128
1168,-20367.9120058285,17167.684654890843,8851.05503451515
1169,-20364.713454753077,17155.087869653256,8847.402600710677
1170,-20364.239595334497,17153.22167924769,8846.86149940631
1171,-20363.765735915913,17151.35548884212,8846.320398101943
1172,-20360.56718484049,17138.758703604537,8842.667964297469
1173,-20348.95762908525,17093.037038668117,8829.41098234049
1174,-20337.348073330006,17047.315373731697,8816.154000383513
1175,-20334.149522254582,17034.71858849411,8812.501566579038
1176,-20333.675662836,17032.852398088544,8811.960465274671
1177,-20333.201803417418,17030.986207682974,8811.419363970304
1178,-20330.003252341994,17018.38942244539,8807.766930165832
1179,-20318.19416293387,16972.725571604173,8794.497879901533
1180,-20305.046738348352,16927.449498144095,8781.147883691587
1181,-20301.424488717646,16914.975477905093,8777.469823511296
1182,-20300.887859142727,16913.127474906723,8776.924925706808
1183,-20300.35122956781,16911.27947190835,8776.38002790232
1184,-20296.728979937106,16898.80545166935,8772.701967722029
1185,-20283.58155535159,16853.52937820927,8759.351971512082
1186,-20270.434130766072,16808.25330474919,8746.001975302137
1187,-20266.81188113537,16795.779284510187,8742.323915121846
1188,-20266.27525156045,16793.931281511817,8741.779017317358
1189,-20265.738621985533,16792.083278513444,8741.23411951287
1190,-20262.116372354827,16779.609258274442,8737.556059332579
1191,-20248.96894776931,16734.333184814364,8724.206063122634
1192,-20235.821523183793,16689.057111354283,8710.856066912687
1193,-20232.199273553088,16676.58309111528,8707.178006732396
1194,-20231.66264397817,16674.73508811691,8706.633108927908
1195,-20231.12601440325,16672.88708511854,8706.08821112342
1196,-20227.503764772548,16660.413064879536,8702.41015094313
1197,-20214.35634018703,16615.13699141946,8689.060154733183
1198,-20201.208915601514,16569.860917959377,8675.710158523238
1199,-20197.58666597081,16557.386897720375,8672.032098342945
1200,-20197.050036395893,16555.538894722005,8671.487200538457
1201,-20196.513406820974,16553.690891723632,8670.942302733969
1202,-20192.891157190268,16541.21687148463,8667.264242553678
1203,-20179.74373260475,16495.940798024552,8653.914246343731
1204,-20166.596308019234,16450.66472456447,8640.564250133786
1205,-20162.97405838853,16438.19070432547,8636.886189953493
1206,-20162.43742881361,16436.3427013271,8636.341292149005
1207,-20161.90079923869,16434.494698328726,8635.796394344517
1208,-20158.27854960799,16422.020678089724,8632.118334164225
1209,-20145.131125022468,16376.744604629646,8618.76833795428
1210,-20131.98370043695,16331.468531169567,8605.418341744333
1211,-20128.361450806246,16318.994510930566,8601.740281564042
1212,-20127.824821231326,16317.146507932195,8601.195383759554
1213,-20127.288191656407,16315.298504933824,8600.650485955066
1214,-20123.665942025706,16302.824484694824,8596.972425774775
1215,-20109.470715107454,16257.8868051204,8583.569789814459
1216,-20094.87036350728,16213.079962929147,8570.14680110109
1217,-20090.847817658258,16200.735220692779,8566.448630741284
1218,-20090.251884939884,16198.906369991095,8565.900753650942
1219,-20089.65595222151,16197.07751928941,8565.352876560599
1220,-20085.633406372483,16184.732777053045,8561.654706200794
1221,-20071.03305477231,16139.925934861789,8548.231717487426
1222,-20056.432703172137,16095.119092670535,8534.808728774056
1223,-20052.41015732311,16082.774350434169,8531.11055841425
1224,-20051.814224604736,16080.945499732485,8530.562681323909
1225,-20051.218291886362,16079.1166490308,8530.014804233568
1226,-20047.195746037338,16066.771906794434,8526.316633873761
1227,-20032.59539443716,16021.96506460318,8512.893645160391
1228,-20017.99504283699,15977.158222411925,8499.470656447023
1229,-20013.97249698796,15964.813480175559,8495.772486087219
1230,-20013.376564269587,15962.984629473875,8495.224608996876
1231,-20012.780631551213,15961.15577877219,8494.676731906533
1232,-20008.75808570219,15948.811036535824,8490.978561546728
1233,-19994.157734102013,15904.004194344569,8477.55557283336
1234,-19979.557382501836,15859.197352153315,8464.13258411999
1235,-19975.534836652812,15846.852609916948,8460.434413760184
1236,-19974.93890393444,15845.023759215264,8459.886536669843
1237,-19974.342971216065,15843.19490851358,8459.338659579502
1238,-19970.320425367034,15830.850166277214,8455.640489219695
1239,-19955.72007376686,15786.04332408596,8442.217500506325
1240,-19941.119722166688,15741.236481894703,8428.794511792958
1241,-19937.097176317664,15728.891739658337,8425.096341433153
1242,-19936.50124359929,15727.062888956652,8424.54846434281
1243,-19935.905310880917,15725.234038254968,8424.000587252467
1244,-19931.882765031885,15712.889296018602,8420.302416892662
1245,-19917.282413431712,15668.082453827348,8406.879428179294
1246,-19902.68206183154,15623.27561163609,8393.456439465925
1247,-19898.659515982512,15610.930869399725,8389.758269106118
1248,-19898.063583264135,15609.10201869804,8389.210392015777
1249,-19897.397238472688,15607.301313017202,8388.65251187951
1250,-19892.71958414719,15595.218429875753,8384.861273954866
1251,-19875.741431410206,15551.362039214197,8371.100484450606
1252,-19858.76327867322,15507.50564855264,8357.339694946344
1253,-19854.085624347725,15495.422765411191,8353.548457021701
1254,-19853.392638521727,15493.632708649495,8352.986792143976
1255,-19852.69965269573,15491.842651887799,8352.425127266251
1256,-19848.021998370234,15479.75976874635,8348.633889341607
1257,-19831.04384563325,15435.903378084793,8334.873099837347
1258,-19814.065692896263,15392.046987423237,8321.112310333085
1259,-19809.388038570767,15379.964104281788,8317.321072408442
1260,-19808.695052744766,15378.174047520091,8316.759407530717
1261,-19808.002066918765,15376.383990758395,8316.197742652992
1262,-19803.32441259327,15364.301107616946,8312.406504728347
1263,-19786.346259856284,15320.44471695539,8298.645715224087
1264,-19769.3681071193,15276.588326293833,8284.884925719825
1265,-19764.690452793802,15264.505443152384,8281.093687795183
1266,-19763.997466967805,15262.715386390688,8280.532022917458
1267,-19763.304481141808,15260.925329628992,8279.970358039733
1268,-19758.62682681631,15248.842446487542,8276.179120115088
1269,-19741.648674079326,15204.986055825986,8262.418330610828
1270,-19724.67052134234,15161.12966516443,8248.657541106566
1271,-19719.992867016845,15149.04678202298,8244.866303181923
1272,-19719.299881190844,15147.256725261284,8244.304638304198
1273,-19718.606895364843,15145.466668499588,8243.742973426473
1274,-19713.929241039346,15133.383785358139,8239.951735501829
1275,-19696.95108830236,15089.527394696583,8226.190945997567
1276,-19679.972935565376,15045.671004035026,8212.430156493305
1277,-19675.29528123988,15033.588120893577,8208.63891856866
1278,-19674.602295413883,15031.79806413188,8208.077253690935
1279,-19673.909309587885,15030.008007370185,8207.51558881321
1280,-19669.23165526239,15017.925124228736,8203.724350888568
1281,-19652.253502525404,14974.068733567177,8189.963561384307
1282,-19634.937125282802,14930.36293483881,8176.1590800428985
1283,-19629.909809160767,14918.43573599885,8172.322672812019
1284,-19629.165021587134,14916.668743578113,8171.754316185223
1285,-19628.420234013498,14914.901751157377,8171.185959558426
1286,-19623.392917891462,14902.974552317417,8167.349552327546
1287,-19605.145622337404,14859.68323800941,8153.42481497102
1288,-19586.898326783346,14816.391923701402,8139.500077614493
1289,-19581.87101066131,14804.464724861442,8135.663670383614
1290,-19581.126223087675,14802.697732440705,8135.095313756818
1291,-19580.381435514042,14800.930740019969,8134.5269571300205
1292,-19575.354119392006,14789.003541180009,8130.690549899141
1293,-19557.10682383795,14745.712226872001,8116.765812542615
1294,-19538.85952828389,14702.420912563994,8102.841075186088
1295,-19533.832212161855,14690.493713724034,8099.004667955209
1296,-19533.087424588222,14688.726721303297,8098.436311328413
1297,-19532.342637014586,14686.95972888256,8097.867954701615
1298,-19527.31532089255,14675.032530042601,8094.031547470736
1299,-19509.068025338493,14631.741215734593,8080.10681011421
1300,-19490.820729784435,14588.44990142659,8066.182072757683
1301,-19485.7934136624,14576.522702586626,8062.345665526804
1302,-19485.048626088763,14574.755710165891,8061.7773089000075
1303,-19484.30383851513,14572.988717745156,8061.20895227321
1304,-19479.27652239309,14561.061518905193,8057.372545042331
1305,-19461.029226839033,14517.77020459719,8043.447807685805
1306,-19442.781931284975,14474.478890289181,8029.523070329278
1307,-19437.754615162936,14462.551691449222,8025.686663098399
1308,-19437.009827589303,14460.784699028485,8025.118306471602
1309,-19436.265040015667,14459.017706607749,8024.549949844805
1310,-19431.23772389363,14447.090507767789,8020.713542613926
1311,-19412.99042833957,14403.799193459781,8006.788805257399
1312,-19394.74313278551,14360.507879151777,7992.864067900871
1313,-19389.715816663473,14348.580680311814,7989.027660669992
1314,-19388.971029089837,14346.81368789108,7988.4593040431955
1315,-19388.226241516204,14345.046695470344,7987.890947416398
1316,-19383.198925394165,14333.119496630383,7984.054540185518
1317,-19364.951629840107,14289.828182322379,7970.12980282899
1318,-19344.63748485857,14247.571869038191,7955.9249875764435
1319,-19338.939613134702,14235.980459407252,7951.997713638184
1320,-19338.095483990423,14234.263213536004,7951.41589527696
1321,-19337.251354846147,14232.545967664753,7950.834076915737
1322,-19331.55348312228,14220.954558033816,7946.906802977477
1323,-19310.872319087503,14178.882034188187,7932.652253127497
1324,-19290.191155052726,14136.809510342558,7918.397703277517
1325,-19284.49328332886,14125.21810071162,7914.470429339258
1326,-19283.649154184583,14123.500854840371,7913.888610978034
1327,-19282.805025040303,14121.78360896912,7913.306792616811
1328,-19277.107153316436,14110.192199338182,7909.379518678552
